Valeur fonciere,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Cadastre,Prix m2
537220.0,Appartement,85.0,4,0.0,92 63 AD,6320.235294117647
533760.0,Appartement,49.0,3,0.0,92 26 BH,10893.061224489797
849797.0,Maison,93.0,3,145.0,92 63 AD,9137.602150537634
537946.0,Appartement,81.0,4,0.0,92 26 O,6641.308641975309
151249.0,Appartement,19.0,1,0.0,92 26 K,7960.473684210527
568056.0,Appartement,75.0,4,0.0,92 26 AT,7574.08
828100.0,Appartement,120.0,4,0.0,92 26 R,6900.833333333333
310110.0,Appartement,53.0,3,0.0,92 63 AH,5851.132075471698
357180.0,Maison,70.0,4,62.0,92 50 AG,5102.571428571428
459950.0,Appartement,57.0,1,0.0,92 26 U,8069.298245614035
826097.0,Maison,140.0,5,133.0,92 63 BC,5900.692857142857
449275.0,Appartement,70.0,2,0.0,92 26 AT,6418.214285714285
215343.0,Appartement,35.0,2,0.0,92 62 Y,6152.657142857143
923700.0,Appartement,120.0,6,0.0,92 73 Y,7697.5
122122.0,Appartement,43.0,2,0.0,92 73 AP,2840.046511627907
715400.0,Appartement,60.0,3,402.0,92 63 BZ,11923.333333333334
890620.0,Maison,109.0,4,203.0,92 73 AN,8170.825688073394
556365.0,Appartement,65.0,3,0.0,92 73 AE,8559.461538461539
409650.0,Appartement,75.0,3,0.0,92 63 AH,5462.0
1279100.0,Maison,130.0,5,275.0,92 26 M,9839.23076923077
887100.0,Maison,110.0,5,483.0,92 63 AI,8064.545454545455
967200.0,Appartement,105.0,5,0.0,92 26 BC,9211.42857142857
697090.0,Maison,35.0,1,91.0,92 63 BC,19916.85714285714
447525.0,Appartement,58.0,3,0.0,92 62 AB,7715.948275862069
427038.0,Appartement,66.0,3,0.0,92 26 Q,6470.272727272727
194085.0,Appartement,21.0,1,0.0,92 62 Y,9242.142857142857
415170.0,Appartement,53.0,3,0.0,92 62 Y,7833.396226415094
1202200.0,Maison,160.0,5,286.0,92 73 H,7513.75
609047.0,Appartement,96.0,4,0.0,92 63 AR,6344.239583333333
202803.0,Appartement,24.0,1,0.0,92 26 AT,8450.125
569050.0,Appartement,102.0,5,0.0,92 63 BK,5578.921568627451
151287.5,Appartement,71.0,3,0.0,92 50 CN,2130.8098591549297
147004.0,Appartement,51.0,2,0.0,92 73 AP,2882.4313725490197
812250.0,Appartement,104.0,5,0.0,92 26 K,7810.096153846154
777200.0,Appartement,78.0,3,0.0,92 62 H,9964.102564102564
431750.0,Maison,82.0,4,68.0,92 50 BQ,5265.243902439024
963500.0,Appartement,97.0,5,0.0,92 62 S,9932.98969072165
794500.0,Appartement,62.0,3,169.0,92 73 AO,12814.516129032258
651550.0,Appartement,108.0,4,0.0,92 62 H,6032.87037037037
211742.0,Appartement,32.0,1,0.0,92 26 AT,6616.9375
529004.0,Appartement,58.0,3,0.0,92 73 K,9120.758620689656
724950.0,Appartement,107.0,5,0.0,92 73 AB,6775.2336448598135
1257136.0,Maison,112.0,6,155.0,92 26 AU,11224.42857142857
925670.0,Maison,156.0,5,168.0,92 73 AD,5933.782051282052
639350.0,Appartement,72.0,3,0.0,92 26 C,8879.861111111111
1004130.0,Appartement,161.0,5,0.0,92 26 B,6236.832298136646
2343296.0,Maison,341.0,7,500.0,92 26 AX,6871.8357771261
789850.0,Maison,83.0,4,230.0,92 63 AH,9516.265060240963
349309.1,Appartement,64.0,4,0.0,92 63 AT,5457.9546875
131447.0,Appartement,21.0,1,0.0,92 63 AH,6259.380952380952
490100.0,Appartement,89.0,4,0.0,92 50 AU,5506.741573033708
352005.0,Appartement,63.0,4,0.0,92 63 AV,5587.380952380952
685400.0,Appartement,82.0,4,0.0,92 26 T,8358.536585365853
479850.0,Appartement,65.0,3,0.0,92 63 AX,7382.307692307692
634520.0,Appartement,85.0,4,0.0,92 73 U,7464.941176470588
412928.0,Appartement,71.0,3,0.0,92 63 AC,5815.887323943662
230095.0,Appartement,33.0,1,0.0,92 62 L,6972.575757575758
230985.0,Appartement,28.0,2,0.0,92 73 AB,8249.464285714286
339080.0,Appartement,108.0,5,0.0,92 50 CK,3139.6296296296296
262151.0,Appartement,36.0,2,0.0,92 26 AK,7281.972222222223
1093622.0,Maison,117.0,5,0.0,92 26 BG,9347.196581196582
464675.0,Appartement,70.0,3,0.0,92 63 AH,6638.214285714285
918300.0,Appartement,113.0,4,0.0,92 63 AR,8126.548672566371
426420.0,Appartement,70.0,3,0.0,92 50 CS,6091.714285714285
615020.0,Appartement,95.0,4,0.0,92 26 C,6473.894736842105
366140.0,Appartement,50.0,2,0.0,92 50 CS,7322.8
517039.56,Appartement,67.0,3,0.0,92 73 E,7717.0083582089555
554680.0,Appartement,175.0,6,0.0,92 63 AV,3169.6
277269.0,Appartement,50.0,2,0.0,92 63 AZ,5545.38
860100.0,Maison,85.0,3,0.0,92 63 AI,10118.823529411764
329333.34,Appartement,72.0,3,0.0,92 50 AN,4574.074166666667
597800.0,Appartement,91.0,4,0.0,92 73 T,6569.2307692307695
216245.0,Maison,40.0,2,0.0,92 73 AB,5406.125
1314050.0,Maison,155.0,6,555.0,92 63 AL,8477.741935483871
662710.0,Appartement,116.0,5,0.0,92 63 AV,5713.017241379311
615150.0,Appartement,90.0,4,0.0,92 73 AR,6835.0
350487.0,Appartement,49.0,2,0.0,92 26 BJ,7152.7959183673465
155900.4,Appartement,21.0,1,0.0,92 63 AD,7423.828571428571
134134.0,Appartement,46.0,2,0.0,92 73 AP,2915.9565217391305
330095.0,Appartement,69.0,4,0.0,92 63 AS,4783.985507246377
1256450.0,Maison,156.0,5,514.0,92 63 AK,8054.166666666667
208409.9,Appartement,46.0,2,0.0,92 50 CO,4530.65
1015772.0,Appartement,150.0,5,0.0,92 63 AP,6771.8133333333335
145145.0,Appartement,50.0,2,0.0,92 73 AP,2902.9
642100.0,Appartement,129.0,5,0.0,92 63 AP,4977.519379844961
164685.6,Maison,55.0,3,150.0,92 50 J,2994.2836363636366
200270.0,Appartement,23.0,1,0.0,92 26 BC,8707.391304347826
107541.0,Appartement,22.0,1,0.0,92 63 AD,4888.227272727273
249267.0,Appartement,38.0,2,0.0,92 63 AO,6559.6578947368425
535210.0,Appartement,72.0,3,0.0,92 26 C,7433.472222222223
1263100.0,Maison,152.0,4,360.0,92 63 AO,8309.868421052632
623090.0,Appartement,82.0,3,0.0,92 62 H,7598.658536585366
607046.0,Appartement,83.0,3,0.0,92 73 M,7313.807228915663
460755.0,Appartement,59.0,3,0.0,92 26 C,7809.406779661017
368010.0,Appartement,53.0,3,0.0,92 26 BJ,6943.584905660377
327390.0,Appartement,56.0,3,0.0,92 50 BI,5846.25
446010.0,Appartement,67.0,3,0.0,92 73 AR,6656.865671641791
216796.0,Appartement,39.0,2,0.0,92 63 AR,5558.871794871795
888500.0,Maison,109.0,4,620.0,92 63 BD,8151.376146788991
1225750.0,Maison,210.0,7,403.0,92 63 AL,5836.9047619047615
617675.0,Appartement,100.0,5,0.0,92 26 T,6176.75
550400.0,Appartement,84.0,4,0.0,92 26 Z,6552.380952380952
406040.0,Maison,92.0,5,0.0,92 50 BM,4413.478260869565
695672.0,Appartement,95.0,4,0.0,92 26 AZ,7322.863157894737
477470.0,Appartement,47.0,2,0.0,92 26 D,10158.936170212766
1099950.0,Appartement,110.0,5,0.0,92 73 P,9999.545454545454
498875.0,Appartement,93.0,3,0.0,92 63 AP,5364.247311827957
565910.0,Appartement,78.0,4,0.0,92 73 L,7255.25641025641
1056610.0,Maison,143.0,5,459.0,92 63 BK,7388.881118881119
520250.0,Appartement,73.0,3,0.0,92 63 AS,7126.712328767123
384473.0,Appartement,60.0,3,0.0,92 26 AT,6407.883333333333
937450.0,Maison,118.0,5,0.0,92 73 D,7944.4915254237285
605840.0,Appartement,96.0,4,0.0,92 63 AV,6310.833333333333
745150.0,Appartement,63.0,3,0.0,92 62 L,11827.777777777777
221366.0,Appartement,40.0,1,0.0,92 26 AT,5534.15
386114.0,Appartement,45.0,2,0.0,92 26 D,8580.31111111111
572049.0,Appartement,107.0,4,0.0,92 26 AI,5346.252336448598
784750.0,Appartement,134.0,5,0.0,92 73 T,5856.3432835820895
584110.0,Maison,99.0,4,0.0,92 50 BR,5900.10101010101
786920.0,Maison,96.0,4,250.0,92 63 BD,8197.083333333334
1014492.75,Appartement,192.0,3,0.0,92 50 AE,5283.81640625
792970.0,Appartement,84.0,4,0.0,92 26 AZ,9440.119047619048
940800.0,Appartement,107.0,4,0.0,92 62 I,8792.523364485982
912400.0,Appartement,97.0,4,0.0,92 73 O,9406.185567010309
276055.0,Appartement,50.0,3,0.0,92 26 I,5521.1
147010.0,Appartement,16.0,1,0.0,92 26 AT,9188.125
441520.0,Appartement,92.0,4,0.0,92 50 AB,4799.130434782609
293917.5,Appartement,49.0,1,0.0,92 26 AI,5998.316326530612
1031650.0,Maison,130.0,4,156.0,92 26 BJ,7935.7692307692305
955150.0,Maison,137.0,4,343.0,92 63 AO,6971.8978102189785
363720.0,Appartement,69.0,3,0.0,92 50 AR,5271.304347826087
427808.0,Appartement,81.0,5,0.0,92 26 O,5281.580246913581
225476.0,Appartement,34.0,2,0.0,92 26 J,6631.64705882353
556346.0,Appartement,81.0,4,0.0,92 73 J,6868.469135802469
1343405.0,Maison,162.0,7,753.0,92 73 AQ,8292.623456790123
641908.0,Appartement,87.0,4,0.0,92 63 AE,7378.252873563219
781770.0,Appartement,100.0,4,0.0,92 73 AN,7817.7
259314.0,Appartement,71.0,3,0.0,92 26 Z,3652.3098591549297
497608.0,Maison,129.0,6,0.0,92 50 AN,3857.4263565891474
322740.0,Appartement,47.0,2,0.0,92 26 AU,6866.808510638298
306795.0,Appartement,48.0,2,0.0,92 50 BN,6391.5625
57954.0,Appartement,65.0,3,0.0,92 50 AN,891.6
618970.0,Maison,120.0,4,140.0,92 63 BL,5158.083333333333
542801.0,Appartement,62.0,3,0.0,92 62 V,8754.854838709678
599951.0,Appartement,94.0,5,0.0,92 63 AR,6382.45744680851
883560.0,Maison,85.0,4,0.0,92 63 BL,10394.823529411764
875200.0,Appartement,116.0,5,0.0,92 26 AZ,7544.827586206897
1076100.0,Maison,70.0,5,324.0,92 73 AE,15372.857142857143
444655.0,Appartement,86.0,4,0.0,92 50 H,5170.406976744186
1764080.0,Maison,220.0,8,303.0,92 26 S,8018.545454545455
309179.0,Appartement,44.0,2,0.0,92 26 BG,7026.795454545455
450480.0,Appartement,100.0,4,0.0,92 62 M,4504.8
413975.0,Appartement,60.0,3,0.0,92 63 BI,6899.583333333333
1414321.0,Appartement,130.0,5,0.0,92 73 I,10879.392307692307
220953.0,Appartement,37.0,2,0.0,92 26 O,5971.7027027027025
219309.52,Appartement,47.0,2,0.0,92 50 CR,4666.16
656800.0,Appartement,78.0,3,0.0,92 73 K,8420.51282051282
636580.0,Appartement,68.0,3,0.0,92 62 S,9361.470588235294
771950.0,Appartement,109.0,5,0.0,92 63 AE,7082.1100917431195
481458.0,Appartement,68.0,3,0.0,92 26 AN,7080.264705882353
668040.0,Maison,109.0,5,78.0,92 63 AR,6128.807339449541
826951.0,Appartement,103.0,4,0.0,92 26 AT,8028.650485436893
747350.0,Appartement,131.0,7,0.0,92 63 BK,5704.961832061069
1087220.0,Maison,146.0,4,443.0,92 63 AR,7446.712328767123
272848.0,Appartement,46.0,2,0.0,92 63 AM,5931.478260869565
160720.0,Appartement,29.0,2,0.0,92 50 H,5542.068965517241
363730.0,Appartement,16.0,0,0.0,92 62 AC,22733.125
1125600.0,Maison,148.0,6,196.0,92 73 AI,7605.405405405405
220730.0,Appartement,32.0,1,0.0,92 26 J,6897.8125
822374.3,Appartement,100.0,4,0.0,92 73 N,8223.743
920150.0,Appartement,137.0,6,0.0,92 26 AF,6716.423357664234
693404.0,Appartement,85.0,4,0.0,92 73 N,8157.694117647059
1036820.0,Maison,122.0,5,0.0,92 63 AS,8498.524590163934
109529.0,Appartement,24.0,1,0.0,92 63 AD,4563.708333333333
1643570.0,Maison,190.0,6,0.0,92 50 CO,8650.368421052632
825850.0,Appartement,110.0,4,0.0,92 73 Y,7507.727272727273
547620.0,Appartement,89.0,4,0.0,92 63 AE,6153.033707865168
409318.0,Appartement,79.0,3,0.0,92 50 AN,5181.2405063291135
771699.0,Appartement,95.0,4,0.0,92 26 AZ,8123.147368421052
427660.0,Appartement,66.0,3,0.0,92 63 AZ,6479.69696969697
519250.0,Appartement,80.0,3,0.0,92 63 AN,6490.625
488035.0,Appartement,68.0,3,0.0,92 26 B,7176.985294117647
972050.0,Appartement,115.0,4,0.0,92 63 AM,8452.608695652174
1125770.0,Appartement,142.0,6,0.0,92 26 L,7927.957746478874
408168.0,Appartement,44.0,2,0.0,92 62 AB,9276.545454545454
1039600.0,Maison,55.0,4,474.0,92 73 E,18901.81818181818
291280.0,Appartement,63.0,4,0.0,92 63 BZ,4623.492063492064
1950200.0,Maison,193.0,6,417.0,92 63 AZ,10104.663212435233
387365.0,Appartement,47.0,2,0.0,92 26 D,8241.808510638299
789550.0,Appartement,96.0,3,0.0,92 73 AL,8224.479166666666
543300.0,Appartement,69.0,3,0.0,92 62 AB,7873.913043478261
387177.0,Appartement,65.0,3,0.0,92 50 BH,5956.569230769231
321630.0,Appartement,39.0,2,0.0,92 26 B,8246.923076923076
1091750.0,Maison,157.0,6,0.0,92 63 BK,6953.821656050955
211429.0,Appartement,35.0,1,0.0,92 50 BH,6040.828571428571
416050.0,Appartement,51.0,2,0.0,92 62 Q,8157.843137254902
1165350.0,Maison,120.0,7,245.0,92 73 AN,9711.25
787470.0,Appartement,108.0,5,0.0,92 73 AG,7291.388888888889
774700.0,Maison,99.0,4,130.0,92 73 D,7825.252525252526
198162.0,Appartement,73.0,3,0.0,92 73 AP,2714.5479452054797
239775.0,Appartement,36.0,1,0.0,92 50 Y,6660.416666666667
238818.0,Appartement,33.0,1,0.0,92 26 T,7236.909090909091
347960.0,Appartement,47.0,2,0.0,92 73 N,7403.404255319149
422184.0,Appartement,54.0,3,0.0,92 26 AT,7818.222222222223
1641520.0,Maison,188.0,6,317.0,92 73 AN,8731.489361702128
463415.0,Appartement,72.0,4,0.0,92 26 Z,6436.319444444444
363420.0,Appartement,64.0,4,0.0,92 63 AH,5678.4375
566590.0,Maison,80.0,4,0.0,92 50 CR,7082.375
959750.0,Appartement,112.0,3,0.0,92 62 AC,8569.19642857143
336320.0,Appartement,72.0,4,0.0,92 50 F,4671.111111111111
447810.0,Appartement,75.0,4,0.0,92 50 Z,5970.8
793220.0,Maison,80.0,4,195.0,92 63 AE,9915.25
363840.0,Appartement,71.0,2,0.0,92 63 AR,5124.507042253521
662550.0,Appartement,79.0,3,0.0,92 26 AS,8386.708860759494
489285.0,Appartement,71.0,3,0.0,92 63 AR,6891.338028169014
320294.0,Appartement,115.0,5,0.0,92 73 AP,2785.1652173913044
578630.0,Appartement,95.0,4,0.0,92 63 AM,6090.8421052631575
254835.0,Appartement,66.0,3,0.0,92 63 AC,3861.1363636363635
789408.0,Appartement,89.0,4,0.0,92 26 BC,8869.752808988764
545060.0,Appartement,90.0,5,0.0,92 26 BJ,6056.222222222223
369048.0,Appartement,43.0,2,0.0,92 26 AY,8582.511627906977
694250.0,Appartement,98.0,4,0.0,92 26 AD,7084.183673469388
1130815.0,Maison,152.0,5,279.0,92 63 AW,7439.5723684210525
879100.0,Maison,105.0,5,204.0,92 63 BI,8372.380952380952
744640.0,Maison,91.0,4,343.0,92 63 AO,8182.857142857143
185010.0,Appartement,28.0,1,0.0,92 63 AD,6607.5
850931.0,Appartement,87.0,3,0.0,92 26 AV,9780.816091954022
1101960.0,Maison,157.0,7,242.0,92 26 U,7018.853503184713
505125.0,Appartement,82.0,4,0.0,92 63 BP,6160.0609756097565
902428.0,Maison,127.0,5,398.0,92 50 BI,7105.7322834645665
585650.0,Appartement,82.0,4,0.0,92 26 I,7142.073170731707
276890.0,Appartement,45.0,2,0.0,92 63 BV,6153.111111111111
1423920.0,Maison,188.0,6,674.0,92 63 AL,7574.04255319149
210576.92,Appartement,38.0,2,0.0,92 50 CS,5541.497894736843
532800.0,Maison,120.0,5,112.0,92 50 BL,4440.0
500253.0,Appartement,53.0,2,0.0,92 62 H,9438.735849056604
84999.96,Appartement,70.0,3,0.0,92 62 Q,1214.285142857143
201717.0,Appartement,28.0,1,0.0,92 63 BK,7204.178571428572
603500.0,Appartement,70.0,3,0.0,92 62 Q,8621.42857142857
625186.0,Appartement,92.0,4,0.0,92 26 J,6795.5
399910.0,Appartement,48.0,2,0.0,92 26 A,8331.458333333334
255623.0,Appartement,68.0,3,0.0,92 63 AC,3759.1617647058824
353840.0,Appartement,75.0,3,0.0,92 63 AB,4717.866666666667
303370.0,Appartement,50.0,3,0.0,92 63 AT,6067.4
484940.0,Appartement,64.0,3,0.0,92 62 F,7577.1875
506320.0,Appartement,70.0,4,0.0,92 26 T,7233.142857142857
610372.0,Appartement,73.0,3,0.0,92 62 AE,8361.260273972603
852750.0,Maison,121.0,6,0.0,92 63 BK,7047.520661157025
1241150.0,Maison,196.0,8,650.0,92 63 BN,6332.397959183673
235000.0,Appartement,44.0,2,0.0,92 4 AM,5340.909090909091
414800.0,Appartement,65.0,3,0.0,92 9 R,6381.538461538462
714600.0,Appartement,94.0,4,0.0,92 9 Q,7602.127659574468
218000.0,Appartement,45.0,1,0.0,92 25 BX,4844.444444444444
1083100.0,Maison,51.0,3,495.0,92 9 P,21237.254901960783
330000.0,Appartement,44.0,2,0.0,92 35 R,7500.0
635550.0,Appartement,110.0,5,0.0,92 9 I,5777.727272727273
505250.0,Maison,47.0,3,99.0,92 25 AT,10750.0
212000.0,Appartement,79.0,3,0.0,92 36 X,2683.5443037974683
345745.0,Appartement,61.0,3,0.0,92 25 CF,5667.950819672131
150000.0,Appartement,57.0,3,0.0,92 78 F,2631.5789473684213
388326.0,Appartement,50.0,3,0.0,92 9 J,7766.52
798170.0,Maison,116.0,4,139.0,92 9 H,6880.775862068966
626507.0,Appartement,117.0,5,0.0,92 9 C,5354.760683760684
632250.0,Appartement,80.0,4,0.0,92 35 G,7903.125
284984.0,Appartement,54.0,2,0.0,92 4 U,5277.481481481482
774212.0,Appartement,101.0,5,0.0,92 4 AO,7665.465346534654
546720.0,Appartement,81.0,3,0.0,92 9 X,6749.62962962963
568600.0,Appartement,98.0,4,0.0,92 4 AE,5802.040816326531
289845.0,Appartement,38.0,2,0.0,92 4 S,7627.5
823420.0,Appartement,113.0,5,0.0,92 9 O,7286.902654867256
476469.0,Appartement,60.0,3,0.0,92 4 AG,7941.15
645050.0,Appartement,89.0,4,0.0,92 4 AJ,7247.752808988764
396466.0,Appartement,67.0,3,0.0,92 4 AU,5917.4029850746265
444423.0,Appartement,64.0,3,0.0,92 35 A,6944.109375
332165.0,Appartement,57.0,3,0.0,92 4 AI,5827.456140350877
448380.0,Appartement,84.0,4,0.0,92 25 CF,5337.857142857143
178820.0,Appartement,68.0,3,0.0,92 25 L,2629.705882352941
484600.0,Appartement,66.0,3,0.0,92 4 AT,7342.424242424242
245145.0,Appartement,44.0,2,0.0,92 25 F,5571.477272727273
291738.0,Appartement,47.0,3,0.0,92 35 D,6207.191489361702
485577.0,Appartement,55.0,3,0.0,92 9 L,8828.672727272728
354128.0,Appartement,26.0,1,0.0,92 4 AL,13620.307692307691
131628.0,Appartement,22.0,1,0.0,92 25 V,5983.090909090909
292730.0,Appartement,58.0,2,0.0,92 25 AR,5047.068965517241
406868.0,Appartement,64.0,3,0.0,92 4 AL,6357.3125
80893.0,Appartement,18.0,1,0.0,92 35 D,4494.055555555556
1311953.0,Maison,138.0,7,0.0,92 4 AL,9506.90579710145
863695.0,Maison,105.0,4,0.0,92 35 O,8225.666666666666
396169.0,Appartement,90.0,4,0.0,92 25 U,4401.877777777778
256095.0,Appartement,41.0,2,0.0,92 35 S,6246.219512195122
621719.0,Appartement,92.0,4,0.0,92 4 AL,6757.815217391304
199810.0,Appartement,29.0,2,0.0,92 4 T,6890.0
716700.0,Maison,82.0,4,255.0,92 25 P,8740.243902439024
235840.0,Appartement,67.0,4,0.0,92 25 BR,3520.0
196117.0,Appartement,31.0,1,0.0,92 4 AD,6326.354838709677
693600.0,Maison,62.0,4,79.0,92 25 AK,11187.09677419355
218301.0,Appartement,27.0,2,0.0,92 9 L,8085.222222222223
706940.0,Appartement,87.0,4,0.0,92 35 K,8125.747126436781
386813.5,Appartement,46.0,2,0.0,92 9 T,8408.989130434782
224649.0,Appartement,31.0,2,0.0,92 25 Z,7246.741935483871
530106.0,Appartement,70.0,3,0.0,92 35 J,7572.942857142857
525715.0,Appartement,71.0,3,0.0,92 4 AJ,7404.43661971831
477199.0,Appartement,101.0,5,0.0,92 25 BR,4724.742574257426
461160.0,Appartement,55.0,3,0.0,92 4 AT,8384.727272727272
305476.0,Appartement,42.0,2,0.0,92 35 B,7273.238095238095
282974.0,Appartement,40.0,2,0.0,92 9 L,7074.35
878700.0,Maison,125.0,4,171.0,92 9 P,7029.6
50301.0,Appartement,25.0,2,0.0,92 25 AN,2012.04
317315.0,Appartement,51.0,3,0.0,92 4 Z,6221.862745098039
924410.0,Maison,189.0,7,598.0,92 36 AF,4891.058201058201
147523.0,Appartement,25.0,2,0.0,92 35 N,5900.92
258370.0,Appartement,34.0,2,0.0,92 4 AP,7599.117647058823
499847.0,Appartement,115.0,3,0.0,92 25 BF,4346.495652173913
1175750.0,Appartement,158.0,5,0.0,92 4 V,7441.455696202532
383775.0,Appartement,80.0,4,0.0,92 4 C,4797.1875
137008.56,Appartement,64.0,4,0.0,92 78 M,2140.75875
840910.0,Appartement,112.0,3,0.0,92 4 O,7508.125
264672.0,Appartement,33.0,2,0.0,92 4 AM,8020.363636363636
998504.0,Maison,175.0,5,264.0,92 25 AO,5705.737142857143
782150.0,Appartement,112.0,4,0.0,92 35 P,6983.482142857143
112152.0,Appartement,57.0,4,0.0,92 25 AB,1967.578947368421
800675.0,Maison,110.0,6,223.0,92 25 Y,7278.863636363636
1112500.0,Maison,110.0,4,125.0,92 4 AB,10113.636363636364
451925.0,Appartement,87.0,4,0.0,92 4 C,5194.540229885058
788100.0,Appartement,130.0,5,0.0,92 9 K,6062.307692307692
389385.0,Appartement,60.0,3,0.0,92 4 Z,6489.75
793800.0,Maison,115.0,3,202.0,92 25 BD,6902.608695652174
291787.0,Appartement,40.0,2,0.0,92 4 AE,7294.675
191305.0,Appartement,35.0,2,0.0,92 25 AZ,5465.857142857143
1412000.0,Maison,200.0,8,574.0,92 25 U,7060.0
466786.0,Appartement,26.0,2,0.0,92 4 AG,17953.30769230769
855971.0,Maison,111.0,4,290.0,92 25 BC,7711.45045045045
547870.0,Appartement,83.0,4,0.0,92 4 Q,6600.843373493976
463599.0,Appartement,60.0,4,0.0,92 4 AC,7726.65
1161050.0,Maison,116.0,6,144.0,92 4 AF,10009.051724137931
279275.0,Appartement,64.0,3,0.0,92 36 AH,4363.671875
272830.0,Appartement,75.0,3,0.0,92 9 L,3637.733333333333
884039.0,Maison,205.0,6,572.0,92 25 AO,4312.385365853658
353999.88,Appartement,67.0,3,0.0,92 36 AK,5283.580298507462
1010100.0,Maison,117.0,4,406.0,92 25 AQ,8633.333333333334
799150.0,Appartement,101.0,4,0.0,92 35 N,7912.376237623763
351470.0,Appartement,65.0,3,0.0,92 25 AJ,5407.2307692307695
320380.0,Appartement,46.0,3,0.0,92 4 AC,6964.782608695652
1296000.0,Maison,139.0,8,312.0,92 4 V,9323.741007194245
696350.0,Appartement,49.0,2,0.0,92 4 AF,14211.224489795919
203883.0,Appartement,29.0,2,0.0,92 25 T,7030.448275862069
657670.0,Appartement,106.0,4,0.0,92 9 K,6204.433962264151
283090.0,Appartement,67.0,3,0.0,92 4 Y,4225.223880597015
523295.0,Appartement,75.0,3,0.0,92 35 O,6977.266666666666
124937.0,Appartement,53.0,3,0.0,92 78 M,2357.301886792453
374680.0,Appartement,51.0,2,0.0,92 4 AK,7346.666666666667
429352.0,Appartement,71.0,3,0.0,92 9 D,6047.211267605634
618750.0,Appartement,83.0,4,0.0,92 4 AQ,7454.819277108434
343238.5,Appartement,50.0,2,0.0,92 4 Y,6864.77
860750.0,Appartement,122.0,3,0.0,92 4 AL,7055.327868852459
406080.0,Appartement,63.0,4,0.0,92 25 X,6445.714285714285
614880.0,Appartement,73.0,4,0.0,92 35 H,8423.013698630137
539620.0,Appartement,79.0,4,0.0,92 4 AP,6830.632911392405
1111300.0,Maison,103.0,4,154.0,92 25 AL,10789.320388349515
605960.0,Appartement,64.0,4,0.0,92 4 X,9468.125
1795400.0,Maison,184.0,6,307.0,92 4 AC,9757.608695652174
168021.4,Appartement,63.0,3,0.0,92 25 BC,2667.006349206349
494320.0,Appartement,65.0,3,0.0,92 35 N,7604.923076923077
1282000.0,Maison,103.0,5,416.0,92 25 E,12446.601941747573
1590400.0,Maison,165.0,7,278.0,92 4 AN,9638.787878787878
434130.0,Appartement,80.0,4,0.0,92 4 C,5426.625
454720.0,Maison,88.0,4,153.0,92 25 R,5167.272727272727
1138860.0,Maison,70.0,4,143.0,92 4 V,16269.42857142857
443902.0,Appartement,74.0,4,0.0,92 25 Q,5998.675675675676
734150.0,Appartement,98.0,4,0.0,92 4 AM,7491.326530612245
403475.0,Maison,55.0,4,49.0,92 9 E,7335.909090909091
197205.0,Appartement,27.0,1,0.0,92 25 CF,7303.888888888889
817122.0,Maison,85.0,5,198.0,92 9 N,9613.2
556850.0,Appartement,73.0,3,0.0,92 4 AP,7628.082191780822
365735.0,Appartement,51.0,2,0.0,92 4 AR,7171.274509803921
1121100.0,Maison,140.0,7,127.0,92 4 V,8007.857142857143
283777.0,Appartement,20.0,2,0.0,92 35 Q,14188.85
311864.0,Appartement,68.0,3,0.0,92 36 AH,4586.235294117647
738400.0,Appartement,100.0,5,0.0,92 35 O,7384.0
422189.0,Appartement,83.0,3,0.0,92 4 AY,5086.614457831325
853932.0,Maison,126.0,6,0.0,92 25 AG,6777.238095238095
594050.0,Appartement,65.0,3,0.0,92 4 AM,9139.23076923077
226040.0,Appartement,33.0,2,0.0,92 9 K,6849.69696969697
311480.0,Appartement,47.0,2,0.0,92 4 AD,6627.234042553191
1046835.0,Maison,128.0,5,0.0,92 4 AD,8178.3984375
545975.0,Appartement,73.0,2,0.0,92 35 D,7479.109589041096
679612.0,Appartement,79.0,4,0.0,92 4 O,8602.683544303798
554900.0,Appartement,77.0,2,0.0,92 4 AJ,7206.493506493506
432188.0,Appartement,71.0,3,0.0,92 9 K,6087.154929577465
262086.0,Appartement,57.0,2,0.0,92 25 AE,4598.0
208627.0,Appartement,40.0,2,0.0,92 25 AZ,5215.675
774110.0,Appartement,100.0,3,0.0,92 4 AM,7741.1
1528500.0,Maison,207.0,8,233.0,92 4 AT,7384.057971014493
383480.0,Appartement,93.0,5,0.0,92 4 G,4123.440860215053
420185.0,Appartement,48.0,3,0.0,92 4 AH,8753.854166666666
259865.0,Appartement,34.0,1,0.0,92 4 AM,7643.088235294118
914900.0,Maison,180.0,7,194.0,92 25 U,5082.777777777777
1834900.0,Maison,167.0,6,280.0,92 35 M,10987.425149700599
875650.0,Maison,131.0,5,141.0,92 25 AZ,6684.3511450381675
448725.0,Appartement,50.0,3,0.0,92 4 V,8974.5
817100.0,Maison,159.0,4,158.0,92 25 AV,5138.993710691824
689380.0,Appartement,92.0,3,0.0,92 4 X,7493.260869565217
621347.0,Maison,80.0,4,459.0,92 25 BZ,7766.8375
456600.0,Appartement,59.0,3,0.0,92 35 F,7738.983050847458
556650.0,Appartement,92.0,4,0.0,92 4 BD,6050.54347826087
213327.0,Appartement,64.0,1,0.0,92 25 H,3333.234375
755850.0,Appartement,96.0,3,0.0,92 4 AE,7873.4375
